pac_name,affiliate,total,dem,repub,lean,year
American Victory PAC,ex-Rep. Jason Chaffetz (R-Utah),4800,0,4800,Solidly Republican/Conservative,2020
77 PAC,Lt. Gov. Matt Pinnell (R-Okla),4800,0,4800,Solidly Republican/Conservative,2020
Community PAC,Hank Johnson (D-Ga),4550,4550,0,Solidly Democrat/Liberal,2020
Virginia Highlands Leadership Fund,ex-Rep. Rick Boucher (D-Va),4500,4500,0,Solidly Democrat/Liberal,2020
Long Leaf Pine PAC,ex-Sen. Kay R Hagan (D-NC),4436,4436,0,Solidly Democrat/Liberal,2020
Committed to Win PAC,Alcee L Hastings (D-Fla),4000,4000,0,Solidly Democrat/Liberal,2020
Takin Back America,ex-Rep. Todd Akin (R-Mo),4000,0,4000,Solidly Republican/Conservative,2020
Empowering Each Community PAC,Elijah E Cummings (D-Md),4000,4000,0,Solidly Democrat/Liberal,2020
Semper Fi PAC,Paul Cook (R-Calif),4000,0,4000,Solidly Republican/Conservative,2020
Port PAC,Alan Lowenthal (D-Calif),4000,4000,0,Solidly Democrat/Liberal,2020
Join Together PAC,Harley Rouda (D-Calif),4000,4000,0,Solidly Democrat/Liberal,2020
Virginia Victory Fund,Denver Riggleman (R-Va),4000,0,4000,Solidly Republican/Conservative,2020
Old Breed PAC,Richard McCormick (R-Ga),4000,0,4000,Solidly Republican/Conservative,2020
BFB PAC,Brendan Boyle (D-Pa),3800,3800,0,Solidly Democrat/Liberal,2020
Fund for American Exceptionalism,ex-Rep. Todd Rokita (R-Ind),3800,0,3800,Solidly Republican/Conservative,2020
Reform Government Leadership PAC,Lt Gov Carlos Lopez-Cantera (R-Fla),3500,0,3500,Solidly Republican/Conservative,2020
PEM PAC,ex-Rep. Patrick Murphy (D-Fla),3000,3000,0,Solidly Democrat/Liberal,2020
Arch Leadership PAC,ex-Rep. Russ Carnahan (D-Mo),3000,500,2500,Leans Republican/Conservative,2020
Tar Heel Prosperity PAC,Dan Bishop (R-NC),3000,0,3000,Solidly Republican/Conservative,2020
Putting People First PAC,Sylvia Garcia (D-Texas),3000,3000,0,Solidly Democrat/Liberal,2020
Republicans Offering Solutions for Everyone,John Rose (R-Tenn),3000,0,3000,Solidly Republican/Conservative,2020
Mark Ridley-Thomas for Supervisor 2016,LA County Supervisor Mark Ridley-Thomas (D),2800,2800,0,Solidly Democrat/Liberal,2020
Power of Us PAC,Ayanna Pressley (D-Mass),2800,2800,0,Solidly Democrat/Liberal,2020
DAN-PAFIRST PAC,Dan Meuser (R-Pa),2800,0,2800,Solidly Republican/Conservative,2020
Growing Georgia PAC,Kelly Loeffler (R-Ga),2800,0,2800,Solidly Republican/Conservative,2020
Joy PAC,Esther Joy King (R-Ill),2800,0,2800,Solidly Republican/Conservative,2020
United for Progress Leadership Cmte,ex-Rep. Jerry F. Costello (D-Ill),2800,2800,0,Solidly Democrat/Liberal,2020
Strengthening Virginia's Working Families PAC,Bobby Scott (D-Va),2800,2800,0,Solidly Democrat/Liberal,2020
Democratic Victory Fund,Los Angeles Mayor Eric Garcetti (D),2700,2700,0,Solidly Democrat/Liberal,2020
Cajun PAC,Attorney General Jeff Landry (R-LA),2600,0,2600,Solidly Republican/Conservative,2020
Buckeye Patriot PAC,ex-Rep. David Hobson (R-Ohio),2500,0,2500,Solidly Republican/Conservative,2020
Eagle PAC,ex-Rep. Bob Dold (R-Ill),2500,0,2500,Solidly Republican/Conservative,2020
Powered By People,ex-Rep. Beto O'Rourke (D-Texas),2312,2312,0,Solidly Democrat/Liberal,2020
Lead Your Nation Now PAC,ex-Rep. Lynn Jenkins (R-Kan),2250,0,2250,Solidly Republican/Conservative,2020
National Security Democrats PAC,ex-Rep Steve Israel (D-NY),2000,2000,0,Solidly Democrat/Liberal,2020
MI14,Brenda Lawrence (D-Mich),2000,2000,0,Solidly Democrat/Liberal,2020
T-MAC PAC,ex-Rep. Thomas MacArthur (R-NJ),2000,0,2000,Solidly Republican/Conservative,2020
Republicans Preserving Our Majority PAC,Paul Mitchell (R-Mich),2000,0,2000,Solidly Republican/Conservative,2020
Jenni Achieving Goals & Opportunities,Commissioner Jenniffer Gonzalez (3-PR),2000,0,2000,Solidly Republican/Conservative,2020
Getting Republicans Elected For Generations PAC,Greg Steube (R-Fla),2000,0,2000,Solidly Republican/Conservative,2020
RACE PAC,Steve Watkins (R-Kan),2000,0,2000,Solidly Republican/Conservative,2020
America Unlimited,Ted Yoho (R-Fla),1880,0,1880,Solidly Republican/Conservative,2020
G PAC,Mayor Greg Fischer (D-Louisville),1500,1500,0,Solidly Democrat/Liberal,2020
Democrats Time In Nevada,Dina Titus (D-Nev),1210,1210,0,Solidly Democrat/Liberal,2020
Nevada Values PAC,ex-Rep. Cresent Hardy (R-Nev),1203,0,1203,Solidly Republican/Conservative,2020
Longhorn PAC,ex-Rep. Lamar Smith (R-Texas),1188,0,1188,Solidly Republican/Conservative,2020
Building & Restoring America Together,ex-Rep. Dave Brat (R-Va),1150,0,1150,Solidly Republican/Conservative,2020
Pine Tree PAC,ex-Rep. Bruce Poliquin (R-Maine),1000,0,1000,Solidly Republican/Conservative,2020
Nova PAC,ex-Rep. Barbara Comstock (R-Va),1000,0,1000,Solidly Republican/Conservative,2020
What a Country! PAC,ex-Rep. Carlos Curbelo (R-Fla),1000,0,1000,Solidly Republican/Conservative,2020
Frontera Vision PAC,Veronica Escobar (D-Texas),1000,1000,0,Solidly Democrat/Liberal,2020
Build Our Future,Francis Rooney (R-Fla),1000,0,1000,Solidly Republican/Conservative,2020
Because Women Can,Bonnie Coleman (D-NJ),1000,1000,0,Solidly Democrat/Liberal,2020
Committee For Southwest Virginia,ex-Rep. Rick Boucher (D-Va),1000,1000,0,Solidly Democrat/Liberal,2020
GreggPAC,ex-Rep. Gregg Harper (R-Miss),1000,0,1000,Solidly Republican/Conservative,2020
Save America Stop Socialism PAC,Marjorie Greene (R-Ga),1000,0,1000,Solidly Republican/Conservative,2020
NORM PAC,ex-Rep. Norm Dicks (D-Wash),800,800,0,Solidly Democrat/Liberal,2020
Middle Ground PAC,ex-Rep. Timothy Johnson (R-Ill),500,0,500,Solidly Republican/Conservative,2020
HANDEL PAC,ex-Rep. Karen Handel (R-Ga),475,0,475,Solidly Republican/Conservative,2020
Double Eagle PAC,ex-Rep. Steve Knight (R-Calif),450,0,450,Solidly Republican/Conservative,2020
Fairness PAC,Mayor Bill de Blasio (D-NY),-487,-487,0,Solidly Democrat/Liberal,2020
Reason to Believe PAC,ex-Gov. Deval Patrick (D-Mass),-1000,-1000,0,Solidly Democrat/Liberal,2020
Opportunity First PAC,ex-San Antonio Mayor Julian Castro (D),-1000,-1000,0,Solidly Democrat/Liberal,2020
New York Jobs PAC,ex-Rep. Steve Israel (D-NY),-1000,-1000,0,Solidly Democrat/Liberal,2020
Defeat Bad Leaders 2020,ex-Rep. Carol Shea-Porter (D-NH),-1500,-1500,0,Solidly Democrat/Liberal,2020
Just Lead PAC,ex-Rep. Jason Lewis (R-Minn),-1700,0,-1700,Solidly Republican/Conservative,2020
Congressional House Republicans In Service PAC,Chris Collins (R-NY),-2000,0,-2000,Solidly Republican/Conservative,2020
Concerned Americans for Freedom & Opportunity,Adrian Smith (R-Neb),-2000,0,-2000,Solidly Republican/Conservative,2020
Effective Leadership Enhancing Communities Today,ex-Rep. Elizabeth Esty (D-Conn),-2300,-2300,0,Solidly Democrat/Liberal,2020
Climate Champions PAC,Jeff Merkley (D-Ore),0,0,0,On the fence,2020
ICE PAC,ex-Rep. Erik Paulsen (R-Minn),-3000,0,-3000,Solidly Republican/Conservative,2020
America's Future Fund PAC,ex-Rep. Jim Renacci (R-Ohio),-6500,0,-6500,Solidly Republican/Conservative,2020
